Player_ID,FG_PCT,FG3_PCT,FT_PCT,REB,AST,STL,BLK,TOV,PF,PTS
,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0
1641842,0.3026209677,0.105983871,0.6331774194,2.112903226,0.6612903226,0.3951612903,0.1451612903,0.935483871,1.790322581,607
1641854,0.4234105263,0.08712631579,0.1105263158,1.547368421,2.4,0.6105263158,0.1894736842,0.4210526316,0.2842105263,350
1641857,0.1153846154,0,0.1346153846,0.9230769231,0.1538461538,0.1538461538,0.1538461538,0.4615384615,0.6923076923,9
1641871,0.3565869565,0.2312608696,0.166673913,2,0.5652173913,0.2608695652,0.3043478261,0.347826087,0.8913043478,194
1641878,0.3341333333,0.1928666667,0.3,3.333333333,3.733333333,1,0.1333333333,2.066666667,1.466666667,109
1641879,0.1665,0,0,1.5,2,1,0,0,2.5,2
1641890,0.3942608696,0.2159565217,0.08695652174,1.086956522,0.1739130435,0.1304347826,0.1739130435,0.347826087,0.4782608696,67
1641936,0.111,0.1666666667,0.1666666667,3,0,0.6666666667,0.3333333333,0,0,7
1641989,0.1752,0.1262,0.15,2.1,0.8,1,0.1,0.3,1.8,32
1641998,0.4622894737,0,0.1513157895,2.763157895,0.4210526316,0.2368421053,0.3947368421,0.6315789474,1.815789474,95
1642024,0.5616666667,0.3730666667,0.3666666667,3.133333333,0.2666666667,0.6666666667,0.6666666667,0.4,1.4,76
1642050,0.5556666667,0.2778333333,0.25,1.833333333,0.6666666667,0.6666666667,0,0.1666666667,0.6666666667,22
1642258,0.44232,0.31544,0.46868,3.573333333,1.226666667,0.6933333333,0.4933333333,1.226666667,1.986666667,942
1642259,0.392761194,0.2893731343,0.4873134328,6.492537313,2.402985075,0.6567164179,1.507462687,1.701492537,2.179104478,869
1642261,0.2930508475,0.2280338983,0.2007118644,1.855932203,0.5593220339,0.2033898305,0.06779661017,0.313559322,0.7881355932,711
1642262,0.29274,0.23116,0.24766,2.26,1.18,0.46,0.32,0.88,1.9,230
